datetime,open,high,low,close,volume
2024-01-01 10:05:00,48602.6,48621.35,48571.6,48589.4,14880
2024-01-01 10:10:00,48589.4,48594.3,48565.1,48580.0,15075
2024-01-01 10:15:00,48575.3,48594.4,48560.0,48571.2,10050
2024-01-01 10:20:00,48571.0,48584.5,48516.55,48528.8,13020
2024-01-01 10:25:00,48528.8,48591.9,48528.75,48589.2,13365
2024-01-01 10:30:00,48585.0,48612.55,48578.25,48604.8,11010
2024-01-01 10:35:00,48604.9,48635.0,48580.5,48635.0,27165
2024-01-01 10:40:00,48633.1,48691.0,48625.9,48683.6,77400
2024-01-01 10:45:00,48689.1,48697.5,48660.0,48682.6,27945
2024-01-01 10:50:00,48688.2,48689.95,48651.65,48661.1,27210
2024-01-01 10:55:00,48661.1,48682.9,48650.0,48667.4,10395
2024-01-01 11:00:00,48668.6,48680.0,48635.0,48649.9,9300
2024-01-01 11:05:00,48650.0,48716.6,48637.75,48710.4,20250
2024-01-01 11:10:00,48710.4,48725.0,48681.0,48685.0,12705
2024-01-01 11:15:00,48685.0,48685.0,48652.2,48676.0,6660
2024-01-01 11:20:00,48676.0,48681.35,48653.7,48656.4,5640
2024-01-01 11:25:00,48656.4,48686.75,48652.7,48680.8,5550
2024-01-01 11:30:00,48680.8,48695.5,48652.2,48652.2,4755
2024-01-01 11:35:00,48652.2,48660.0,48630.0,48654.1,11235
2024-01-01 11:40:00,48654.1,48663.95,48641.85,48644.6,5985
2024-01-01 11:45:00,48644.6,48655.0,48633.0,48643.8,6750
2024-01-01 11:50:00,48643.8,48678.5,48643.75,48665.9,5820
2024-01-01 11:55:00,48665.9,48668.85,48653.35,48662.7,3870
2024-01-01 12:00:00,48662.7,48665.1,48622.0,48653.9,13545
2024-01-01 12:05:00,48653.9,48691.7,48640.0,48691.7,8355
2024-01-01 12:10:00,48689.9,48715.0,48686.85,48709.6,25095
2024-01-01 12:15:00,48714.8,48720.0,48646.0,48654.9,17745
2024-01-01 12:20:00,48654.9,48660.4,48642.0,48643.1,4125
2024-01-01 12:25:00,48643.1,48654.3,48624.0,48635.2,4380
2024-01-01 12:30:00,48635.2,48675.0,48618.95,48672.6,11115
2024-01-01 12:35:00,48670.0,48674.15,48651.3,48665.1,3885
2024-01-01 12:40:00,48665.1,48673.9,48650.0,48656.4,6330
2024-01-01 12:45:00,48655.9,48689.3,48654.05,48673.2,6195
2024-01-01 12:50:00,48673.2,48681.05,48656.45,48670.5,3945
2024-01-01 12:55:00,48670.5,48685.3,48669.0,48675.8,3585
2024-01-01 13:00:00,48675.8,48690.0,48662.75,48679.9,6495
2024-01-01 13:05:00,48679.9,48700.0,48656.1,48660.0,6315
2024-01-01 13:10:00,48664.0,48673.1,48656.0,48660.0,3315
2024-01-01 13:15:00,48660.0,48675.0,48635.85,48635.9,6360
2024-01-01 13:20:00,48640.0,48668.95,48639.95,48657.9,5595
2024-01-01 13:25:00,48657.9,48679.45,48655.95,48675.0,4485
2024-01-01 13:30:00,48675.0,48684.9,48659.8,48670.0,6105
2024-01-01 13:35:00,48670.0,48712.65,48658.8,48666.2,10005
2024-01-01 13:40:00,48666.2,48695.0,48666.2,48675.0,4320
2024-01-01 13:45:00,48675.0,48694.0,48671.5,48693.7,5550
2024-01-01 13:50:00,48693.7,48701.3,48665.25,48671.9,5070
2024-01-01 13:55:00,48671.9,48700.0,48664.8,48698.0,7275
2024-01-01 14:00:00,48698.0,48723.85,48688.75,48719.8,17595
2024-01-01 14:05:00,48715.0,48740.0,48690.05,48693.1,24180
2024-01-01 14:10:00,48693.1,48737.65,48685.2,48726.4,14160
2024-01-01 14:15:00,48734.0,48804.7,48719.75,48798.6,65340
2024-01-01 14:20:00,48798.6,48850.0,48780.85,48835.7,58590
2024-01-01 14:25:00,48827.0,48840.0,48805.0,48820.0,31290
2024-01-01 14:30:00,48820.0,48849.4,48795.95,48822.4,30435
2024-01-01 14:35:00,48822.4,48840.5,48795.55,48798.0,13500
2024-01-01 14:40:00,48798.0,48869.0,48798.0,48846.4,46095
2024-01-01 14:45:00,48846.4,48849.45,48820.0,48845.6,22260
2024-01-01 14:50:00,48841.9,48846.5,48820.0,48820.0,39000
2024-01-01 14:55:00,48818.0,48829.8,48809.0,48822.9,8565
2024-01-01 15:00:00,48822.9,48832.0,48689.6,48737.3,69585
2024-01-01 15:05:00,48737.3,48742.0,48556.7,48568.4,114480
2024-01-01 15:10:00,48563.3,48579.0,48514.25,48533.6,84660
2024-01-01 15:15:00,48539.0,48566.15,48491.75,48505.0,119310
2024-01-01 15:20:00,48506.4,48514.0,48389.4,48417.2,129825
2024-01-01 15:25:00,48414.8,48435.0,48399.5,48405.1,98025
2024-01-02 09:15:00,48375.0,48489.95,48346.2,48380.8,191280
2024-01-02 09:20:00,48373.7,48403.4,48370.0,48378.0,50475
2024-01-02 09:25:00,48378.0,48462.4,48370.0,48443.0,62505
2024-01-02 09:30:00,48443.0,48451.0,48395.0,48410.0,37815
2024-01-02 09:35:00,48410.0,48479.0,48390.0,48475.0,36750
2024-01-02 09:40:00,48467.9,48482.05,48440.0,48446.6,23565
2024-01-02 09:45:00,48446.6,48470.0,48430.05,48465.2,16965
2024-01-02 09:50:00,48465.2,48475.0,48427.85,48434.6,13920
2024-01-02 09:55:00,48436.4,48436.35,48219.7,48247.7,218415
2024-01-02 10:00:00,48242.1,48273.7,48225.0,48262.3,83340
2024-01-02 10:05:00,48257.9,48297.65,48250.0,48263.1,42375
2024-01-02 10:10:00,48263.1,48279.8,48186.35,48233.1,56460
2024-01-02 10:15:00,48243.0,48258.6,48215.0,48225.6,25020
2024-01-02 10:20:00,48225.6,48249.9,48196.95,48201.2,30285
2024-01-02 10:25:00,48201.2,48212.3,48120.1,48128.8,92580
2024-01-02 10:30:00,48128.8,48178.75,48120.0,48135.4,46770
2024-01-02 10:35:00,48141.4,48160.9,48040.0,48042.8,91125
2024-01-02 10:40:00,48047.1,48131.1,48025.4,48121.2,81105
2024-01-02 10:45:00,48121.2,48176.55,48110.0,48171.3,30360
2024-01-02 10:50:00,48171.3,48187.0,48150.05,48169.9,23415
2024-01-02 10:55:00,48169.9,48188.75,48127.1,48161.0,20145
2024-01-02 11:00:00,48161.0,48168.9,48118.8,48149.2,14235
2024-01-02 11:05:00,48149.2,48163.75,48131.15,48146.2,14340
2024-01-02 11:10:00,48141.4,48153.2,48110.0,48113.5,10725
2024-01-02 11:15:00,48113.5,48150.0,48105.45,48143.9,15795
2024-01-02 11:20:00,48143.9,48188.75,48138.5,48180.7,29790
2024-01-02 11:25:00,48183.3,48188.75,48145.45,48155.6,14370
2024-01-02 11:30:00,48155.6,48165.85,48130.0,48143.0,6975
2024-01-02 11:35:00,48143.0,48213.3,48115.0,48195.1,42975
2024-01-02 11:40:00,48196.3,48205.45,48072.4,48150.3,40455
2024-01-02 11:45:00,48153.9,48162.1,48125.0,48140.0,8535
2024-01-02 11:50:00,48140.0,48147.8,48110.0,48139.0,9975
2024-01-02 11:55:00,48139.0,48145.0,48115.65,48136.7,6315
2024-01-02 12:00:00,48136.7,48144.1,48102.0,48105.0,13545
2024-01-02 12:05:00,48105.0,48150.0,48092.5,48140.0,9495
2024-01-02 12:10:00,48141.4,48158.9,48115.0,48120.3,16545
2024-01-02 12:15:00,48120.3,48209.25,48119.1,48196.1,24585
2024-01-02 12:20:00,48193.5,48193.5,48149.55,48175.0,22590
2024-01-02 12:25:00,48175.0,48175.25,48141.2,48142.0,2940
2024-01-02 12:30:00,48142.0,48165.0,48136.05,48165.0,4125
2024-01-02 12:35:00,48168.2,48173.9,48152.3,48163.9,8400
2024-01-02 12:40:00,48163.9,48176.05,48147.85,48156.4,10455
2024-01-02 12:45:00,48151.5,48165.7,48137.3,48140.1,10365
2024-01-02 12:50:00,48140.1,48179.95,48132.15,48174.4,7365
2024-01-02 12:55:00,48173.0,48196.35,48140.0,48140.0,8430
2024-01-02 13:00:00,48140.0,48157.45,48011.0,48044.4,54405
2024-01-02 13:05:00,48040.0,48146.15,48040.0,48121.8,32190
2024-01-02 13:10:00,48122.2,48148.5,48101.0,48106.2,15045
2024-01-02 13:15:00,48102.5,48120.0,48102.05,48110.0,6585
2024-01-02 13:20:00,48110.0,48113.45,48063.15,48100.6,13515
2024-01-02 13:25:00,48104.6,48114.0,48080.0,48110.9,8565
2024-01-02 13:30:00,48111.0,48138.8,48072.95,48133.4,31560
2024-01-02 13:35:00,48133.4,48133.4,48100.0,48103.2,15510
2024-01-02 13:40:00,48103.2,48136.9,48100.0,48119.9,14925
2024-01-02 13:45:00,48119.9,48134.15,48100.0,48123.4,5235
2024-01-02 13:50:00,48123.4,48130.0,48066.1,48122.3,11520
2024-01-02 13:55:00,48122.3,48122.3,48086.85,48103.8,6825
2024-01-02 14:00:00,48103.4,48146.1,48067.45,48106.8,14145
2024-01-02 14:05:00,48106.8,48137.0,48101.05,48137.0,5145
2024-01-02 14:10:00,48137.0,48185.0,48131.35,48173.5,37980
2024-01-02 14:15:00,48173.5,48174.6,48094.8,48108.0,23610
2024-01-02 14:20:00,48108.0,48122.4,48081.0,48102.6,12030
2024-01-02 14:25:00,48110.0,48134.75,48096.0,48134.1,9105
2024-01-02 14:30:00,48134.1,48151.9,48115.05,48141.2,11325
2024-01-02 14:35:00,48148.9,48188.85,48130.0,48169.7,16065
2024-01-02 14:40:00,48174.9,48210.0,48125.05,48145.4,38325
2024-01-02 14:45:00,48145.4,48188.3,48131.05,48167.4,18225
2024-01-02 14:50:00,48167.4,48175.0,48100.0,48104.6,13590
2024-01-02 14:55:00,48104.6,48144.9,48085.0,48108.9,13710
2024-01-02 15:00:00,48108.9,48160.0,48108.85,48150.0,10515
2024-01-02 15:05:00,48150.0,48157.85,47921.2,47935.1,157815
2024-01-02 15:10:00,47928.4,47966.85,47893.3,47958.9,115320
2024-01-02 15:15:00,47958.9,47999.0,47928.2,47946.1,107790
2024-01-02 15:20:00,47946.1,47965.95,47911.5,47928.1,68115
2024-01-02 15:25:00,47927.4,47930.05,47877.45,47882.6,154005
2024-01-03 09:15:00,47849.9,47872.8,47783.9,47827.9,113985
2024-01-03 09:20:00,47833.9,47849.15,47790.0,47818.1,60540
2024-01-03 09:25:00,47818.1,47865.95,47805.0,47859.9,55095
2024-01-03 09:30:00,47863.9,47888.35,47830.1,47833.8,40530
2024-01-03 09:35:00,47834.6,47850.7,47789.4,47810.0,53385
2024-01-03 09:40:00,47808.1,47823.85,47763.75,47781.0,42750
2024-01-03 09:45:00,47775.8,47825.0,47765.0,47825.0,26625
2024-01-03 09:50:00,47818.0,47846.35,47796.15,47825.0,31455
2024-01-03 09:55:00,47820.1,47855.0,47817.75,47840.2,16935
2024-01-03 10:00:00,47840.2,47918.85,47810.0,47884.0,45660
2024-01-03 10:05:00,47880.0,47880.0,47793.6,47840.9,38520
2024-01-03 10:10:00,47840.8,47866.25,47830.55,47849.9,26805
2024-01-03 10:15:00,47852.3,47868.7,47823.05,47830.1,24105
2024-01-03 10:20:00,47832.9,47837.8,47817.0,47837.8,39540
2024-01-03 10:25:00,47837.9,47899.6,47835.25,47870.4,30225
2024-01-03 10:30:00,47870.4,47942.0,47865.55,47940.0,77565
2024-01-03 10:35:00,47938.8,47975.0,47915.0,47933.9,56985
2024-01-03 10:40:00,47937.4,47937.45,47891.15,47912.6,49200
2024-01-03 10:45:00,47919.3,47936.0,47903.8,47908.0,37350
2024-01-03 10:50:00,47908.0,47920.0,47885.3,47917.5,24795
2024-01-03 10:55:00,47912.6,47967.35,47912.55,47929.6,38820
2024-01-03 11:00:00,47929.6,47939.0,47913.1,47938.4,14355
2024-01-03 11:05:00,47938.4,47948.95,47928.85,47928.9,5940
2024-01-03 11:10:00,47928.9,47957.55,47921.0,47940.0,14595
2024-01-03 11:15:00,47944.0,47994.75,47933.55,47950.9,50070
2024-01-03 11:20:00,47947.9,47968.2,47944.7,47959.7,25530
2024-01-03 11:25:00,47958.6,47980.0,47946.05,47953.1,19635
2024-01-03 11:30:00,47953.1,47962.05,47928.5,47959.0,21405
2024-01-03 11:35:00,47947.5,47967.7,47941.35,47956.9,27000
2024-01-03 11:40:00,47956.7,48063.05,47955.2,48053.6,61410
2024-01-03 11:45:00,48053.6,48085.0,48040.0,48074.9,54945
2024-01-03 11:50:00,48074.9,48086.85,48046.45,48062.4,24840
2024-01-03 11:55:00,48063.1,48063.35,48016.4,48016.4,20145
2024-01-03 12:00:00,48023.9,48032.7,47999.8,48000.1,21285
2024-01-03 12:05:00,48000.7,48015.05,47946.0,47955.0,48075
2024-01-03 12:10:00,47955.0,47971.2,47940.0,47960.1,22350
2024-01-03 12:15:00,47961.9,47973.1,47941.35,47965.1,20160
2024-01-03 12:20:00,47966.7,47970.8,47874.1,47880.0,50370
2024-01-03 12:25:00,47878.2,47899.85,47844.95,47890.0,54540
2024-01-03 12:30:00,47889.6,47915.0,47879.8,47890.9,26145
2024-01-03 12:35:00,47898.6,47920.0,47884.25,47916.9,14160
2024-01-03 12:40:00,47916.9,47930.75,47900.65,47922.9,24300
2024-01-03 12:45:00,47922.9,47935.0,47910.0,47928.9,18045
2024-01-03 12:50:00,47931.1,47967.1,47920.0,47961.8,36315
2024-01-03 12:55:00,47956.5,47977.9,47948.8,47971.9,19140
2024-01-03 13:00:00,47971.9,48020.0,47963.1,48010.6,26445
2024-01-03 13:05:00,48018.0,48027.05,47993.2,48008.6,33240
2024-01-03 13:10:00,48010.0,48034.1,47993.0,48022.3,15555
2024-01-03 13:15:00,48022.3,48050.0,48002.0,48003.1,24690
2024-01-03 13:20:00,48003.1,48022.7,47996.4,48022.6,13710
2024-01-03 13:25:00,48022.6,48040.0,48010.0,48036.0,11610
2024-01-03 13:30:00,48030.0,48047.2,47993.0,48015.9,15345
2024-01-03 13:35:00,48015.9,48051.5,48013.25,48044.1,16425
2024-01-03 13:40:00,48044.1,48052.1,48004.5,48006.6,9675
2024-01-03 13:45:00,48010.0,48024.05,47982.05,48012.1,15240
2024-01-03 13:50:00,48012.0,48014.65,47976.3,47989.8,10425
2024-01-03 13:55:00,47988.2,48000.0,47975.0,47982.1,10965
2024-01-03 14:00:00,47988.6,48016.6,47982.75,48016.6,11190
2024-01-03 14:05:00,48016.6,48069.85,48010.05,48060.0,22770
2024-01-03 14:10:00,48060.0,48078.0,48030.15,48036.4,28170
2024-01-03 14:15:00,48033.9,48033.85,48000.0,48008.9,15765
2024-01-03 14:20:00,48009.0,48036.95,48001.0,48014.4,12120
2024-01-03 14:25:00,48014.4,48023.85,47992.0,48014.0,35205
2024-01-03 14:30:00,48014.0,48026.9,47987.15,47995.2,14055
2024-01-03 14:35:00,47995.2,47998.85,47955.4,47971.1,28740
2024-01-03 14:40:00,47971.1,48000.05,47950.65,47958.4,20370
2024-01-03 14:45:00,47958.4,47980.0,47952.15,47966.0,16380
2024-01-03 14:50:00,47969.6,48012.95,47955.4,47999.9,29730
2024-01-03 14:55:00,47999.9,48020.0,47986.1,47989.7,32055
2024-01-03 15:00:00,47997.1,48003.6,47922.4,47941.4,81915
2024-01-03 15:05:00,47940.0,47945.95,47853.8,47885.4,141675
2024-01-03 15:10:00,47883.2,47930.0,47870.0,47916.5,61845
2024-01-03 15:15:00,47916.6,47990.0,47900.0,47958.0,74355
2024-01-03 15:20:00,47953.2,47999.0,47953.25,47965.6,58050
2024-01-03 15:25:00,47965.6,48032.75,47961.15,48013.8,71625
2024-01-04 09:15:00,48062.3,48100.0,47995.65,48098.1,120720
2024-01-04 09:20:00,48099.0,48100.0,48053.45,48062.3,51990
2024-01-04 09:25:00,48058.4,48100.0,48038.55,48090.9,46635
2024-01-04 09:30:00,48090.9,48140.0,48086.0,48089.9,56640
2024-01-04 09:35:00,48089.9,48165.0,48074.0,48134.0,49275
2024-01-04 09:40:00,48132.0,48155.0,48103.35,48146.9,32385
2024-01-04 09:45:00,48143.1,48159.95,48120.1,48126.4,26820
2024-01-04 09:50:00,48126.1,48136.6,48092.85,48127.6,23190
2024-01-04 09:55:00,48123.6,48185.0,48122.1,48157.9,34560
2024-01-04 10:00:00,48159.0,48215.0,48152.0,48214.9,56490
2024-01-04 10:05:00,48214.1,48227.0,48175.0,48205.0,30675
2024-01-04 10:10:00,48205.0,48250.0,48189.3,48219.3,53355
2024-01-04 10:15:00,48215.0,48240.0,48208.65,48221.8,52560
2024-01-04 10:20:00,48221.8,48287.0,48213.2,48223.9,58425
2024-01-04 10:25:00,48223.9,48228.0,48188.5,48220.0,17775
2024-01-04 10:30:00,48222.2,48238.05,48196.6,48215.2,16140
2024-01-04 10:35:00,48215.2,48230.0,48201.1,48220.3,20055
2024-01-04 10:40:00,48220.3,48248.0,48214.05,48229.4,15450
2024-01-04 10:45:00,48231.8,48244.35,48188.0,48190.2,14760
2024-01-04 10:50:00,48192.6,48211.9,48176.9,48205.1,16080
2024-01-04 10:55:00,48205.1,48221.75,48204.95,48207.9,9210
2024-01-04 11:00:00,48207.9,48335.0,48202.05,48315.8,74010
2024-01-04 11:05:00,48322.0,48375.0,48322.0,48371.3,78480
2024-01-04 11:10:00,48361.6,48382.95,48341.55,48368.1,46260
2024-01-04 11:15:00,48379.1,48470.4,48358.55,48431.0,105030
2024-01-04 11:20:00,48431.0,48440.0,48390.0,48404.6,29430
2024-01-04 11:25:00,48405.0,48405.0,48366.4,48366.4,16335
2024-01-04 11:30:00,48373.1,48383.85,48341.0,48362.1,25920
2024-01-04 11:35:00,48358.2,48388.85,48340.0,48360.1,19605
2024-01-04 11:40:00,48360.1,48385.75,48346.9,48355.0,8010
2024-01-04 11:45:00,48355.0,48388.95,48338.0,48385.0,10530
2024-01-04 11:50:00,48385.0,48398.0,48363.95,48373.1,10800
2024-01-04 11:55:00,48373.1,48380.0,48351.0,48379.6,5655
2024-01-04 12:00:00,48379.6,48400.2,48362.4,48388.0,15630
2024-01-04 12:05:00,48393.1,48393.15,48353.15,48368.6,7995
2024-01-04 12:10:00,48368.6,48409.95,48363.75,48395.9,11760
2024-01-04 12:15:00,48400.3,48420.0,48381.0,48404.6,14505
2024-01-04 12:20:00,48404.6,48439.55,48400.0,48437.6,12555
2024-01-04 12:25:00,48436.8,48436.8,48413.05,48419.9,8490
2024-01-04 12:30:00,48411.1,48413.6,48371.0,48380.4,15855
2024-01-04 12:35:00,48382.7,48400.0,48365.0,48395.9,9090
2024-01-04 12:40:00,48399.1,48411.2,48385.1,48407.7,12465
2024-01-04 12:45:00,48407.7,48424.5,48400.1,48409.1,7275
2024-01-04 12:50:00,48409.1,48454.35,48389.75,48445.8,24735
2024-01-04 12:55:00,48440.4,48444.6,48387.7,48397.2,13305
2024-01-04 13:00:00,48394.4,48450.0,48384.7,48438.6,34935
2024-01-04 13:05:00,48438.4,48446.0,48413.4,48428.4,22230
2024-01-04 13:10:00,48429.9,48498.95,48423.0,48493.8,44145
2024-01-04 13:15:00,48492.9,48500.0,48435.4,48443.9,36015
2024-01-04 13:20:00,48443.9,48451.0,48426.4,48446.5,69375
2024-01-04 13:25:00,48448.1,48467.0,48398.6,48405.0,18165
2024-01-04 13:30:00,48405.0,48411.55,48366.2,48370.2,23265
2024-01-04 13:35:00,48370.2,48415.65,48352.15,48414.9,21870
2024-01-04 13:40:00,48413.2,48428.35,48374.25,48374.2,20610
2024-01-04 13:45:00,48371.9,48404.7,48364.5,48400.0,19830
2024-01-04 13:50:00,48410.0,48412.4,48337.5,48345.1,46275
2024-01-04 13:55:00,48347.4,48368.0,48319.25,48363.1,24885
2024-01-04 14:00:00,48356.1,48359.65,48320.3,48336.4,15765
2024-01-04 14:05:00,48336.4,48378.95,48336.4,48360.0,12405
2024-01-04 14:10:00,48362.1,48400.0,48351.0,48365.3,11280
2024-01-04 14:15:00,48365.3,48380.0,48346.1,48373.0,12015
2024-01-04 14:20:00,48373.0,48384.0,48360.95,48368.9,7350
2024-01-04 14:25:00,48368.9,48377.95,48310.0,48364.8,16320
2024-01-04 14:30:00,48364.8,48409.0,48352.85,48369.0,13725
2024-01-04 14:35:00,48364.8,48419.0,48359.05,48397.1,12165
2024-01-04 14:40:00,48397.1,48420.0,48380.0,48383.1,12030
2024-01-04 14:45:00,48383.1,48412.95,48381.35,48405.0,4515
2024-01-04 14:50:00,48405.0,48405.9,48372.15,48383.2,10575
2024-01-04 14:55:00,48385.9,48404.0,48355.0,48390.0,9390
2024-01-04 15:00:00,48397.5,48454.7,48382.0,48437.0,25755
2024-01-04 15:05:00,48437.0,48486.85,48406.2,48415.1,43680
2024-01-04 15:10:00,48420.0,48459.25,48393.0,48454.2,45135
2024-01-04 15:15:00,48450.0,48490.0,48440.55,48488.7,72150
2024-01-04 15:20:00,48488.0,48544.0,48468.45,48542.9,85020
2024-01-04 15:25:00,48540.0,48581.3,48515.0,48560.0,141540
2024-01-05 09:15:00,48502.1,48625.0,48502.05,48590.9,89160
2024-01-05 09:20:00,48581.1,48601.5,48557.45,48558.0,44520
2024-01-05 09:25:00,48557.2,48572.55,48540.0,48544.6,37305
2024-01-05 09:30:00,48546.4,48572.6,48507.5,48515.0,34995
2024-01-05 09:35:00,48511.0,48552.05,48509.05,48530.0,17625
2024-01-05 09:40:00,48530.0,48540.0,48511.3,48538.9,18645
2024-01-05 09:45:00,48538.1,48546.3,48458.15,48471.6,32190
2024-01-05 09:50:00,48470.8,48560.0,48467.85,48550.0,24330
2024-01-05 09:55:00,48550.0,48560.0,48530.05,48549.9,11055
2024-01-05 10:00:00,48549.9,48550.0,48522.05,48545.0,7515
2024-01-05 10:05:00,48545.0,48557.0,48525.3,48536.4,15765
2024-01-05 10:10:00,48536.4,48539.7,48500.2,48504.2,16845
2024-01-05 10:15:00,48505.0,48522.1,48436.0,48484.4,34455
