datetime,open,high,low,close,volume
2024-02-07 13:55:00,46016.8,46044.0,46001.75,46044.0,5745
2024-02-07 14:00:00,46045.0,46049.85,46030.0,46043.1,10425
2024-02-07 14:05:00,46043.1,46088.4,46035.25,46049.6,15930
2024-02-07 14:10:00,46049.6,46087.0,46043.15,46060.0,12255
2024-02-07 14:15:00,46057.4,46115.35,46032.3,46109.6,42315
2024-02-07 14:20:00,46109.9,46124.15,46077.4,46099.8,72330
2024-02-07 14:25:00,46107.6,46112.25,46075.0,46075.8,44130
2024-02-07 14:30:00,46080.5,46094.05,46050.2,46053.0,37590
2024-02-07 14:35:00,46058.9,46086.0,46021.25,46040.0,31680
2024-02-07 14:40:00,46037.2,46066.0,46021.35,46065.4,24990
2024-02-07 14:45:00,46069.1,46077.95,46050.0,46051.9,24735
2024-02-07 14:50:00,46051.9,46090.0,46051.95,46086.3,22290
2024-02-07 14:55:00,46086.1,46100.0,46041.1,46044.0,35415
2024-02-07 15:00:00,46043.0,46091.25,46040.0,46083.0,66660
2024-02-07 15:05:00,46085.0,46104.95,46070.85,46102.9,49950
2024-02-07 15:10:00,46104.9,46129.95,46095.6,46123.5,71370
2024-02-07 15:15:00,46125.0,46148.9,46115.1,46137.6,118485
2024-02-07 15:20:00,46137.7,46149.0,46092.25,46116.1,135180
2024-02-07 15:25:00,46118.1,46249.85,46112.7,46230.0,152820
2024-02-08 09:15:00,46276.2,46300.95,46225.0,46252.3,97755
2024-02-08 09:20:00,46247.0,46280.45,46246.8,46255.7,43980
2024-02-08 09:25:00,46265.0,46341.65,46253.55,46340.0,83445
2024-02-08 09:30:00,46335.6,46387.15,46320.0,46326.8,120810
2024-02-08 09:35:00,46326.1,46336.9,46277.0,46293.1,50700
2024-02-08 09:40:00,46291.4,46312.0,46269.65,46300.0,29415
2024-02-08 09:45:00,46301.8,46318.9,46234.1,46290.0,37635
2024-02-08 09:50:00,46288.8,46299.85,46253.65,46273.9,22290
2024-02-08 09:55:00,46273.9,46342.7,46264.3,46300.9,45900
2024-02-08 10:00:00,46296.1,46410.0,46275.05,46410.0,79335
2024-02-08 10:05:00,46446.3,46475.7,46245.6,46258.5,182310
2024-02-08 10:10:00,46240.0,46299.0,46190.0,46291.6,114660
2024-02-08 10:15:00,46285.0,46286.85,46179.0,46258.6,66825
2024-02-08 10:20:00,46251.9,46265.0,46200.0,46238.2,24360
2024-02-08 10:25:00,46245.3,46290.0,46222.0,46238.6,39300
2024-02-08 10:30:00,46238.6,46276.7,46220.6,46255.0,23880
2024-02-08 10:35:00,46255.0,46307.75,46232.25,46287.0,28455
2024-02-08 10:40:00,46279.8,46283.9,46116.25,46131.1,99705
2024-02-08 10:45:00,46120.8,46186.6,46100.05,46182.8,65280
2024-02-08 10:50:00,46181.0,46206.85,46131.05,46131.1,48285
2024-02-08 10:55:00,46131.1,46149.25,45876.7,45879.6,213495
2024-02-08 11:00:00,45881.9,45881.95,45530.0,45572.2,380175
2024-02-08 11:05:00,45571.9,45650.0,45463.2,45573.4,190110
2024-02-08 11:10:00,45578.9,45685.0,45564.8,45637.6,91920
2024-02-08 11:15:00,45640.0,45675.0,45592.55,45625.0,63510
2024-02-08 11:20:00,45625.8,45647.25,45582.6,45632.9,53730
2024-02-08 11:25:00,45631.5,45695.0,45618.25,45662.0,42165
2024-02-08 11:30:00,45662.6,45674.9,45565.0,45580.8,43080
2024-02-08 11:35:00,45585.7,45667.95,45563.2,45645.8,22710
2024-02-08 11:40:00,45647.5,45659.75,45600.3,45609.7,30630
2024-02-08 11:45:00,45605.6,45633.0,45578.6,45624.8,22170
2024-02-08 11:50:00,45619.9,45688.0,45610.9,45665.8,24990
2024-02-08 11:55:00,45665.8,45713.55,45649.25,45653.4,38760
2024-02-08 12:00:00,45656.8,45724.75,45651.4,45704.6,32805
2024-02-08 12:05:00,45704.6,45725.05,45665.0,45690.1,22770
2024-02-08 12:10:00,45689.8,45747.0,45672.8,45691.0,28320
2024-02-08 12:15:00,45691.0,45709.45,45644.2,45646.7,16710
2024-02-08 12:20:00,45646.7,45654.0,45597.05,45635.1,24450
2024-02-08 12:25:00,45637.2,45649.95,45601.85,45608.1,9855
2024-02-08 12:30:00,45604.4,45640.2,45556.15,45624.7,48915
2024-02-08 12:35:00,45624.7,45656.0,45610.0,45616.6,15420
2024-02-08 12:40:00,45616.6,45654.0,45593.95,45650.4,10620
2024-02-08 12:45:00,45650.4,45678.2,45639.6,45656.6,11895
2024-02-08 12:50:00,45658.1,45684.75,45642.1,45682.1,11160
2024-02-08 12:55:00,45682.8,45711.75,45650.0,45697.6,13320
2024-02-08 13:00:00,45698.5,45715.0,45644.05,45648.9,12255
2024-02-08 13:05:00,45642.0,45689.0,45639.9,45689.0,8550
2024-02-08 13:10:00,45689.0,45734.6,45675.0,45683.1,17880
2024-02-08 13:15:00,45682.4,45714.7,45673.8,45675.4,9135
2024-02-08 13:20:00,45675.4,45698.0,45651.5,45664.9,7995
2024-02-08 13:25:00,45659.2,45748.95,45659.0,45727.2,18285
2024-02-08 13:30:00,45729.0,45761.0,45677.3,45690.1,38025
2024-02-08 13:35:00,45690.1,45700.0,45656.75,45673.9,31965
2024-02-08 13:40:00,45673.9,45692.9,45636.4,45689.8,29520
2024-02-08 13:45:00,45689.8,45710.0,45670.15,45671.1,8775
2024-02-08 13:50:00,45670.1,45699.9,45639.45,45655.3,13725
2024-02-08 13:55:00,45658.4,45691.2,45650.35,45682.8,16995
2024-02-08 14:00:00,45682.8,45697.95,45573.8,45573.8,30645
2024-02-08 14:05:00,45589.0,45645.65,45576.6,45623.0,20280
2024-02-08 14:10:00,45623.0,45659.95,45585.0,45598.6,15765
2024-02-08 14:15:00,45598.6,45650.0,45550.1,45645.0,31260
2024-02-08 14:20:00,45645.0,45649.0,45562.4,45586.0,28650
2024-02-08 14:25:00,45586.0,45596.5,45479.0,45540.6,50505
2024-02-08 14:30:00,45538.4,45544.9,45452.1,45473.3,63240
2024-02-08 14:35:00,45481.4,45486.6,45280.0,45361.1,134145
2024-02-08 14:40:00,45367.0,45409.45,45327.25,45369.4,37170
2024-02-08 14:45:00,45370.6,45410.0,45369.15,45399.3,30960
2024-02-08 14:50:00,45407.4,45410.5,45335.0,45381.0,25260
2024-02-08 14:55:00,45385.0,45402.1,45236.0,45286.9,66240
2024-02-08 15:00:00,45280.1,45314.85,45053.2,45197.1,154050
2024-02-08 15:05:00,45206.6,45294.95,45176.4,45254.6,85335
2024-02-08 15:10:00,45250.2,45265.15,45164.05,45185.0,54450
2024-02-08 15:15:00,45195.3,45205.0,45140.25,45195.9,89250
2024-02-08 15:20:00,45194.1,45270.25,45194.1,45258.9,71355
2024-02-08 15:25:00,45258.8,45334.8,45246.05,45278.8,88890
